Diameter (microns), Ratio of inlet flow
29.34745392903898, 0.05835655063609824
31.773757174985736, 0.11467221644120718
48.0982847168608, 0.11505488234701766
53.388540163136526, 0.171437682521567
54.963915276425766, 0.17006814138498216
54.21912658185359, 0.3711758584807493
63.838541841495754, 0.1955926286462356
80.56869524352994, 0.36335470444093865
85.85190158101442, 0.4689637810076871
106.13299318586154, 0.839340740492095
115.27427746634892, 1.0027055150884496
