File VAD VPI VDI VCI VSD VBC
../../Results-8-patients/Patient1/sim_21.cco 0.2033103536005905 0.045298102457453436 8.976550564852078 4343.8027057001955 0.02264905122872672 1.1836056934378296
../../Results-8-patients/Patient1/sim_22.cco 0.1839330021712498 0.03593932048850987 10.235752911914675 3022.3839291160707 0.017969660244254934 1.1853743403714692
../../Results-8-patients/Patient1/sim_23.cco 0.1816258864216794 0.03595270425350446 10.103600838536396 3063.0560600485674 0.017976352126752235 1.1839301075731032
../../Results-8-patients/Patient1/sim_24.cco 0.18316882354883302 0.03621115773352871 10.116706286870965 3081.078986378649 0.018105578866764355 1.1817242425753818
../../Results-8-patients/Patient1/sim_25.cco 0.20169236605047672 0.046084925741422984 8.753073279629374 4532.083377358854 0.023042462870711492 1.1832888628590517
../../Results-8-patients/Patient1/sim_26.cco 0.18940906823297005 0.03873332248898341 9.780161166749485 3409.088718734083 0.01936666124449171 1.1853731005380284
../../Results-8-patients/Patient1/sim_27.cco 0.19335115825304605 0.040842339243127995 9.46817257954091 3713.1629321373402 0.020421169621564 1.1831330673349048
../../Results-8-patients/Patient1/sim_28.cco 0.20263666738870464 0.046575120076152665 8.701498441974321 4607.437999751402 0.023287560038076333 1.1846702677779735
../../Results-8-patients/Patient1/sim_29.cco 0.19678773273895028 0.04284996813982311 9.184965183489288 4015.8044098063483 0.021424984069911553 1.1854256161828745
../../Results-8-patients/Patient1/sim_2.cco 0.19234485548117633 0.04088411517080781 9.409270797598914 3740.229047484528 0.020442057585403905 1.1850851812824328
../../Results-8-patients/Patient1/sim_30.cco 0.1923001190515933 0.04054490493061751 9.485784681486711 3679.2778628118467 0.020272452465308757 1.1831198618566752
../../Results-8-patients/Patient1/sim_31.cco 0.19940190439435762 0.044826697534653695 8.896569025197902 4337.243007127322 0.02241334876732685 1.1828758484109603
../../Results-8-patients/Patient1/sim_32.cco 0.20108504205589425 0.0448124565518682 8.974515459698054 4298.206783784482 0.022406228275934102 1.1843956692776105
../../Results-8-patients/Patient1/sim_33.cco 0.20058897029713366 0.04470804889346121 8.973282228224049 4288.781818803417 0.022354024446730607 1.183145000400316
../../Results-8-patients/Patient1/sim_34.cco 0.20841592047301905 0.049042446315256366 8.499409639285632 4966.871537568597 0.024521223157628183 1.1849336092521547
../../Results-8-patients/Patient1/sim_35.cco 0.18688157886780793 0.03835132915830363 9.745768033040665 3387.379955119839 0.01917566457915182 1.1823072119078177
../../Results-8-patients/Patient1/sim_36.cco 0.1938436071021039 0.04248049322999446 9.126240886734127 4006.7955813144167 0.021240246614997235 1.185680396113477
../../Results-8-patients/Patient1/sim_37.cco 0.19271531130357947 0.04101107168489576 9.398208990210605 3756.259461645945 0.02050553584244788 1.1846274105333416
../../Results-8-patients/Patient1/sim_38.cco 0.19563226779865847 0.04298427796947963 9.102503382169841 4064.8858141807273 0.02149213898473982 1.1846997408684616
../../Results-8-patients/Patient1/sim_39.cco 0.1904664587940464 0.04035626933893007 9.439250055272629 3680.2140929489337 0.020178134669465036 1.182824475655174
../../Results-8-patients/Patient1/sim_3.cco 0.19911072352616938 0.04490681648955552 8.86772829120402 4359.126316344713 0.02245340824477776 1.185094150772227
../../Results-8-patients/Patient1/sim_40.cco 0.19580631474596183 0.042734240438339836 9.163907570955232 4014.1616025348894 0.021367120219169918 1.1813891181133889
../../Results-8-patients/Patient1/sim_41.cco 0.19892673151209017 0.04466934394110163 8.90663322812098 4317.134395716661 0.022334671970550817 1.1829702101760309
../../Results-8-patients/Patient1/sim_42.cco 0.20051888945582325 0.04495108155896113 8.921649157331531 4337.051391881199 0.022475540779480566 1.1844296236511598
../../Results-8-patients/Patient1/sim_43.cco 0.19950894938148755 0.04472509535594856 8.921566194266473 4315.287511288637 0.02236254767797428 1.1828054117350129
../../Results-8-patients/Patient1/sim_44.cco 0.1908041931619523 0.04075253553307347 9.36404033104157 3746.1996812660327 0.020376267766536733 1.1839927886464339
../../Results-8-patients/Patient1/sim_45.cco 0.1921213216367223 0.040636723915656606 9.455551684504833 3699.400738211695 0.020318361957828303 1.1846357744329263
../../Results-8-patients/Patient1/sim_46.cco 0.19209413081182658 0.040682952398079196 9.443470519651672 3708.34726912278 0.0203414761990396 1.1849737907627247
../../Results-8-patients/Patient1/sim_47.cco 0.19943224080451682 0.044548914745110184 8.953405125381066 4283.003763765902 0.022274457372555095 1.1846285653994268
../../Results-8-patients/Patient1/sim_48.cco 0.19461460306485887 0.04251693996068643 9.154685320477462 3997.773110585149 0.02125846998034322 1.1845296027790453
../../Results-8-patients/Patient1/sim_49.cco 0.19893571470125254 0.044827654513892874 8.875579900777494 4347.592606450674 0.022413827256946437 1.1857603275099424
../../Results-8-patients/Patient1/sim_4.cco 0.20419577510347564 0.0471356116952098 8.664182674613606 4682.967140914673 0.023567805847604904 1.1840128575567568
../../Results-8-patients/Patient1/sim_5.cco 0.19513429497943616 0.04272943135946644 9.133484288047066 4027.07938297289 0.02136471567973322 1.1828277420890085
../../Results-8-patients/Patient1/sim_6.cco 0.20103267961845553 0.04508199972028524 8.918534264929612 4351.202046981573 0.02254099986014262 1.1839129559512045
../../Results-8-patients/Patient1/sim_7.cco 0.20544097301944111 0.046959428657452125 8.749722000156366 4619.852533551488 0.023479714328726066 1.1843439882346505
../../Results-8-patients/Patient1/sim_8.cco 0.19697315185769335 0.04277128863401315 9.210531557426762 3997.3042337344286 0.021385644317006576 1.1849489885868307
../../Results-8-patients/Patient1/sim_9.cco 0.19251743723647355 0.04097545218395362 9.396720571731247 3753.591489350839 0.020487726091976813 1.1849065740367943
../../Results-8-patients/Patient2/sim_0.cco 0.19773316073878772 0.04291636426397326 9.214814168439595 4008.99860176315 0.02145818213198663 1.1842234772494964
../../Results-8-patients/Patient2/sim_10.cco 0.1963729175079949 0.04143663879277876 9.478226189630863 3763.197524689388 0.02071831939638938 1.1869224762996609
../../Results-8-patients/Patient2/sim_11.cco 0.1889587008566734 0.03876895576021407 9.747938635509435 3423.5043200761584 0.019384477880107037 1.1866325081583466
../../Results-8-patients/Patient2/sim_12.cco 0.19231747754981826 0.04088035005869902 9.408797981116829 3740.0725400906945 0.02044017502934951 1.1844372356004007
../../Results-8-patients/Patient2/sim_13.cco 0.20554383045662988 0.04714121388867266 8.720345256362569 4653.359920204836 0.02357060694433633 1.1846549530093176
../../Results-8-patients/Patient2/sim_14.cco 0.18576672338777625 0.0365784639382132 10.157163718059106 3099.9349075031546 0.0182892319691066 1.1824910948954759
../../Results-8-patients/Patient2/sim_15.cco 0.1934229930934895 0.04081340761288578 9.478404495312036 3706.527114561842 0.02040670380644289 1.184418686186935
../../Results-8-patients/Patient2/sim_16.cco 0.1983053752740048 0.04321516234908003 9.177583259882226 4053.287217234338 0.02160758117454002 1.1846090220976242
../../Results-8-patients/Patient2/sim_17.cco 0.18942646353512846 0.038439844842124184 9.855735074536307 3357.3155994906447 0.019219922421062092 1.182469789746864
../../Results-8-patients/Patient2/sim_18.cco 0.20609151876022128 0.0471428575308509 8.743276481505275 4641.317248808635 0.02357142876542545 1.1848246439364647
../../Results-8-patients/Patient2/sim_19.cco 0.18521279118634223 0.03612496303299086 10.254005852805884 3032.5880110091434 0.01806248151649543 1.1831326308488028
../../Results-8-patients/Patient2/sim_1.cco 0.18815211937580986 0.0385828599289876 9.753145294159479 3405.2522269836672 0.019291429964493803 1.186153522706991
../../Results-8-patients/Patient2/sim_20.cco 0.18969522865659885 0.03874945441279589 9.790859331116543 3406.782004191113 0.019374727206397945 1.1833638527023518
../../Results-8-patients/Patient2/sim_21.cco 0.19367070082002102 0.041026456685721475 9.441258956561299 3740.5344913235535 0.02051322834286074 1.1816819461828516
../../Results-8-patients/Patient2/sim_22.cco 0.19392983965705685 0.04126125305079325 9.400094535099365 3778.415854519622 0.020630626525396625 1.18346937223167
../../Results-8-patients/Patient2/sim_23.cco 0.19287493007653495 0.040594559087759004 9.502501537684886 3677.3032326961747 0.020297279543879502 1.1832405908641397
../../Results-8-patients/Patient2/sim_24.cco 0.2088815001432479 0.04952626655387479 8.435180548730687 5054.06439782161 0.024763133276937396 1.1849648251827083
../../Results-8-patients/Patient2/sim_25.cco 0.20734720817693797 0.04915068063060429 8.437205976261929 5014.532472366732 0.02457534031530215 1.1840424143281332
../../Results-8-patients/Patient2/sim_26.cco 0.19769762352694675 0.04299791095814307 9.195685051741158 4024.9716978427628 0.021498955479071536 1.1826348814394299
../../Results-8-patients/Patient2/sim_27.cco 0.20922330972312786 0.04913763011964168 8.515807913963497 4966.92855935962 0.024568815059820844 1.1851066125667113
../../Results-8-patients/Patient2/sim_28.cco 0.18680440638982623 0.03844116510420341 9.718977345429096 3404.6740113347196 0.019220582552101708 1.1831784702710761
../../Results-8-patients/Patient2/sim_29.cco 0.18857205026096086 0.03848631267619618 9.799434507925351 3380.686135179713 0.01924315633809809 1.1824283835071256
../../Results-8-patients/Patient2/sim_2.cco 0.19720616103399877 0.04314088295744324 9.142425815833894 4061.880550840045 0.02157044147872162 1.1850331703880845
../../Results-8-patients/Patient2/sim_30.cco 0.20150409301424235 0.045258712916944596 8.904543679093464 4375.121256001078 0.022629356458472298 1.183193718082313
../../Results-8-patients/Patient2/sim_31.cco 0.192835510609134 0.04068692575979277 9.478991445438526 3694.8116856867205 0.020343462879896385 1.1842372351272403
../../Results-8-patients/Patient2/sim_32.cco 0.21629786065034656 0.05307307638421509 8.150944900366753 5604.874185179744 0.026536538192107544 1.1851790316612216
../../Results-8-patients/Patient2/sim_33.cco 0.20288101393772573 0.045305101043444616 8.95621063699543 4354.3403072507035 0.02265255052172231 1.1855243538993054
../../Results-8-patients/Patient2/sim_34.cco 0.1885586536946184 0.03871109602283955 9.741840095840676 3420.534965654178 0.019355548011419775 1.1844084472569754
../../Results-8-patients/Patient2/sim_35.cco 0.19381624078761844 0.04094375703759996 9.467438008174518 3722.6721022887687 0.020471878518799985 1.1838402243926638
../../Results-8-patients/Patient2/sim_36.cco 0.1882518079868663 0.03840450215637155 9.803632252300094 3372.055322385443 0.019202251078185774 1.1823594849931267
../../Results-8-patients/Patient2/sim_37.cco 0.1890892119940308 0.038590420791285183 9.799800474667666 3389.704532125902 0.019295210395642595 1.184626892078122
../../Results-8-patients/Patient2/sim_38.cco 0.19417412325274305 0.04086405606148775 9.50341899299331 3701.358553653846 0.020432028030743874 1.183866436912984
../../Results-8-patients/Patient2/sim_39.cco 0.18909613630384686 0.03856813368077608 9.805822489051373 3385.666372637414 0.01928406684038804 1.1860872550074073
../../Results-8-patients/Patient2/sim_3.cco 0.19308010255057392 0.04087510386712624 9.447320460798066 3724.343978459761 0.02043755193356312 1.184638096206452
../../Results-8-patients/Patient2/sim_40.cco 0.18627004055096816 0.03616122012768773 10.302198869022448 3021.431203495573 0.018080610063843865 1.1834640031988928
../../Results-8-patients/Patient2/sim_41.cco 0.19323843024830567 0.040865680392241345 9.4572476656962 3719.5768406810384 0.020432840196120673 1.1829959099716492
../../Results-8-patients/Patient2/sim_42.cco 0.18413823708097632 0.0360351663644353 10.219918799248862 3035.1394498047225 0.018017583182217654 1.1834760035909373
../../Results-8-patients/Patient2/sim_43.cco 0.18823681790452268 0.038567303370165375 9.76147158113925 3400.975811315107 0.01928365168508269 1.1832644781304855
../../Results-8-patients/Patient2/sim_44.cco 0.1841908191179289 0.036289279703832465 10.151252415102453 3077.218145035113 0.018144639851916233 1.1835996628970908
../../Results-8-patients/Patient2/sim_45.cco 0.19459778767693822 0.04076529537295433 9.547228145735149 3675.469777183144 0.020382647686477167 1.1830092855741017
../../Results-8-patients/Patient2/sim_46.cco 0.1980914106688372 0.043335413821301016 9.142241561864013 4080.278614923458 0.021667706910650508 1.1848080090687692
../../Results-8-patients/Patient2/sim_47.cco 0.1998315255829219 0.04515757966910841 8.850409036409163 4392.045972785682 0.02257878983455421 1.1840810940788895
../../Results-8-patients/Patient2/sim_48.cco 0.18290415498340493 0.036400269983255074 10.0496043060969 3117.8499184528014 0.018200134991627537 1.1869321068214869
../../Results-8-patients/Patient2/sim_49.cco 0.20334387567953446 0.045392184953154634 8.959422239285823 4361.146209838986 0.022696092476577317 1.1828574261035931
../../Results-8-patients/Patient2/sim_4.cco 0.20458548700338608 0.04742321494163035 8.628073286688593 4731.25908299104 0.023711607470815178 1.1856251362901493
../../Results-8-patients/Patient2/sim_5.cco 0.20879666863813628 0.04903000100907375 8.517098280275183 4955.298340065195 0.02451500050453688 1.183969863683103
../../Results-8-patients/Patient2/sim_6.cco 0.19109390147269015 0.040774911587554814 9.373111750953015 3744.6290009414793 0.02038745579377741 1.182943270535591
../../Results-8-patients/Patient2/sim_7.cco 0.19336370412830714 0.040476779614071944 9.554302786533114 3646.754395361986 0.020238389807035972 1.1829979272526607
../../Results-8-patients/Patient2/sim_8.cco 0.1867932332928113 0.0383339249068884 9.74558351363836 3385.906831493423 0.0191669624534442 1.1853165874924814
../../Results-8-patients/Patient2/sim_9.cco 0.1891782880159412 0.03862666763491346 9.79521660030278 3394.476153928256 0.01931333381745673 1.1842740817416826
../../Results-8-patients/Patient3/sim_0.cco 0.20494220530024834 0.047338505193187254 8.658583724343822 4706.166008745364 0.02366925259659363 1.182374463189411
../../Results-8-patients/Patient3/sim_10.cco 0.19176641458471969 0.04072993673583674 9.416484775238633 3723.269650661529 0.020364968367918374 1.1801038814620033
../../Results-8-patients/Patient3/sim_11.cco 0.1812940518631894 0.03588883911432875 10.10308810968517 3057.770126394784 0.017944419557164373 1.1810974571985264
../../Results-8-patients/Patient3/sim_12.cco 0.1801931863622034 0.0359652740492098 10.020398349566445 3089.5693673825494 0.0179826370246049 1.180816473405148
../../Results-8-patients/Patient3/sim_13.cco 0.20008595926732603 0.044893051979310615 8.913894264062845 4335.220746254871 0.022446525989655308 1.1809178908930122
../../Results-8-patients/Patient3/sim_14.cco 0.1816280206678362 0.035963580958976185 10.100663828500286 3064.873647156939 0.017981790479488093 1.1824549332584888
../../Results-8-patients/Patient3/sim_15.cco 0.19110766440969362 0.04101160190354408 9.319687870723175 3787.9560282575717 0.02050580095177204 1.1823940072937915
../../Results-8-patients/Patient3/sim_16.cco 0.19245873022999607 0.04087004290567887 9.418083101804333 3735.44321513076 0.020435021452839434 1.1815731617941845
../../Results-8-patients/Patient3/sim_17.cco 0.2025362909809897 0.04677308411072968 8.660377857551975 4648.991259052526 0.023386542055364844 1.1830850373070854
../../Results-8-patients/Patient3/sim_18.cco 0.18839252496655864 0.03865201607597278 9.74813446192624 3413.109360042453 0.01932600803798639 1.1822991932032993
../../Results-8-patients/Patient3/sim_19.cco 0.19575265721388174 0.043245308150294724 9.053128100443315 4111.8749060030095 0.021622654075147362 1.1827533269031707
../../Results-8-patients/Patient3/sim_1.cco 0.1950052675669062 0.04311971079797416 9.044831885842235 4103.693379326904 0.02155985539898708 1.1810332358872184
../../Results-8-patients/Patient3/sim_20.cco 0.1922000547889161 0.04115208815262865 9.340962435542366 3792.2749297642367 0.020576044076314325 1.18249852338552
../../Results-8-patients/Patient3/sim_21.cco 0.19542337602363102 0.04312816816505978 9.06244732100414 4096.520009272031 0.021564084082529893 1.1810424332273843
../../Results-8-patients/Patient3/sim_22.cco 0.19509696943819152 0.04313409239533308 9.04606813794001 4104.501067543013 0.02156704619766654 1.1820604494472302
../../Results-8-patients/Patient3/sim_23.cco 0.19477914381914446 0.043121707657231216 9.033925343004421 4108.837986090002 0.02156085382861561 1.1840604879984205
../../Results-8-patients/Patient3/sim_24.cco 0.18763430669143805 0.03859296940210422 9.723755886024545 3416.439316543954 0.01929648470105211 1.1824869412028887
../../Results-8-patients/Patient3/sim_25.cco 0.19901434467026383 0.04521808278378418 8.802422943134292 4421.9056929270155 0.02260904139189209 1.1821361387271268
../../Results-8-patients/Patient3/sim_26.cco 0.18813595684321927 0.03887614839492529 9.67873437111263 3457.516199407501 0.019438074197462647 1.181681828099447
../../Results-8-patients/Patient3/sim_27.cco 0.18459081630879576 0.038528488848267935 9.582042889652243 3461.173966669652 0.019264244424133967 1.181190336678593
../../Results-8-patients/Patient3/sim_28.cco 0.21173860553943968 0.0527007184835412 8.03551115173381 5645.502334370259 0.0263503592417706 1.1824961955390056
../../Results-8-patients/Patient3/sim_29.cco 0.18222555699376816 0.036065843649857016 10.105159816190275 3072.2211354922397 0.018032921824928508 1.179972371385029
../../Results-8-patients/Patient3/sim_2.cco 0.1913034210016132 0.04109723254742458 9.309795776679447 3799.8984189158105 0.02054861627371229 1.1830589704161827
../../Results-8-patients/Patient3/sim_30.cco 0.18722958631779044 0.03853776807597382 9.716680319871342 3414.036874196456 0.01926888403798691 1.1819031001647353
../../Results-8-patients/Patient3/sim_31.cco 0.19458021197995895 0.042355251914514294 9.188008720745218 3968.125816128158 0.021177625957257147 1.1798360458442188
../../Results-8-patients/Patient3/sim_32.cco 0.19122858078616786 0.04097534996394062 9.333835145005668 3778.871367177524 0.02048767498197031 1.1817123366905842
../../Results-8-patients/Patient3/sim_33.cco 0.20102742246021252 0.04503022427928589 8.92855523940555 4341.326842613418 0.022515112139642943 1.1819070247319756
../../Results-8-patients/Patient3/sim_34.cco 0.19467507866644085 0.04294297830176301 9.06667801652912 4077.0264777198513 0.021471489150881505 1.183510664174378
../../Results-8-patients/Patient3/sim_35.cco 0.18573869409274327 0.03840792828797342 9.67189340180596 3418.290311666042 0.019203964143986712 1.1814968891732396
../../Results-8-patients/Patient3/sim_36.cco 0.18750219445061864 0.03819036680524951 9.819345040951283 3347.8876250458006 0.019095183402624755 1.1812475041830537
../../Results-8-patients/Patient3/sim_37.cco 0.19043347011719564 0.04089715593103889 9.312797713283832 3780.180183594089 0.020448577965519445 1.1823779719709204
../../Results-8-patients/Patient3/sim_38.cco 0.19180714510544136 0.04123447253763628 9.303242326205176 3815.2734775861736 0.02061723626881814 1.1838623683997709
../../Results-8-patients/Patient3/sim_39.cco 0.21062717972457826 0.05136896861514259 8.200560976904232 5392.086458042428 0.0256844843075713 1.1828727201064515
../../Results-8-patients/Patient3/sim_3.cco 0.1917971886993291 0.04089638826660403 9.379663917948012 3753.1614006733357 0.020448194133302015 1.1814429667469049
../../Results-8-patients/Patient3/sim_40.cco 0.20050451462722002 0.04549058760843617 8.81520882311209 4442.101781931913 0.022745293804218084 1.1824748405408245
../../Results-8-patients/Patient3/sim_41.cco 0.19546050397129303 0.0430294629293719 9.084961357389927 4077.015893270821 0.02151473146468595 1.1807178184482117
../../Results-8-patients/Patient3/sim_42.cco 0.19724343955776832 0.043325620418837786 9.105163995390024 4095.96824919271 0.021662810209418893 1.1819271449189677
../../Results-8-patients/Patient3/sim_43.cco 0.1988090842341367 0.04494647797992238 8.84648111128729 4373.4551255718925 0.02247323898996119 1.1824151310016193
../../Results-8-patients/Patient3/sim_44.cco 0.18064203842877194 0.03560813006153801 10.146112032088523 3020.9885378735394 0.01780406503076901 1.1818216471275496
../../Results-8-patients/Patient3/sim_45.cco 0.19726224309768609 0.043000606221820274 9.17485870222858 4034.3610016707257 0.02150030311091014 1.1816572783072967
../../Results-8-patients/Patient3/sim_46.cco 0.19250951698611926 0.040927527149019 9.407336841299173 3744.9702658799642 0.0204637635745095 1.1816731521978483
../../Results-8-patients/Patient3/sim_47.cco 0.1915221545451023 0.04094421289874084 9.355273479979006 3767.34681582967 0.020472106449370423 1.1807224033422172
../../Results-8-patients/Patient3/sim_48.cco 0.1998118859561286 0.045119728676498085 8.856963098725654 4385.117223667847 0.022559864338249042 1.1819880408707193
../../Results-8-patients/Patient3/sim_49.cco 0.19092742517017697 0.041201417781617504 9.268002678071019 3826.7101960628024 0.020600708890808752 1.182698098511416
../../Results-8-patients/Patient3/sim_4.cco 0.1996270869878452 0.045227845593462566 8.82761866582034 4410.236709585058 0.022613922796731287 1.1827285879350362
../../Results-8-patients/Patient3/sim_5.cco 0.19148094298921417 0.04098270900278656 9.344474664971255 3775.246684437912 0.02049135450139328 1.1818982585667615
../../Results-8-patients/Patient3/sim_6.cco 0.19053564094837244 0.04066544101851627 9.370887720687229 3735.461938501967 0.020332720509258138 1.1818987214321668
../../Results-8-patients/Patient3/sim_7.cco 0.19908667812759198 0.04501563518961444 8.845223544619593 4380.807123828802 0.022507817594807224 1.1820347817192973
../../Results-8-patients/Patient3/sim_8.cco 0.19549913060599342 0.0430855061782801 9.074937163186759 4086.835303232702 0.021542753089140054 1.181846553931133
../../Results-8-patients/Patient3/sim_9.cco 0.19612433790166206 0.043277485576939674 9.063573601242977 4110.192077980369 0.021638742788469837 1.1826250582488051
../../Results-8-patients/Patient4/sim_0.cco 0.20389286853100577 0.04605607570141737 8.854113835179882 4477.559774933146 0.023028037850708685 1.1809125090557557
../../Results-8-patients/Patient4/sim_10.cco 0.20177410298463866 0.044268804564551685 9.115859575128875 4180.22570326819 0.022134402282275846 1.1833360920631253
../../Results-8-patients/Patient4/sim_11.cco 0.19092772361596733 0.03980389409308815 9.593419335779082 3571.5085747831026 0.019901947046544077 1.1818075704148319
../../Results-8-patients/Patient4/sim_12.cco 0.19910855094501545 0.043909929460327214 9.068953350285419 4167.783345075321 0.021954964730163607 1.1803139312031452
../../Results-8-patients/Patient4/sim_13.cco 0.19281521614503727 0.03995304719073483 9.652090626506777 3563.100569582115 0.019976523595367415 1.1814779941438678
../../Results-8-patients/Patient4/sim_14.cco 0.19681825896060182 0.04201934246126891 9.367983763287963 3861.02564377652 0.021009671230634457 1.1815501079609165
../../Results-8-patients/Patient4/sim_15.cco 0.18228176669800125 0.03545980456040603 10.28103617364743 2968.9235441150076 0.017729902280203016 1.1832008290551672
../../Results-8-patients/Patient4/sim_16.cco 0.19241750073822242 0.03985091166557052 9.656868196792743 3552.2336222691883 0.01992545583278526 1.1802083602289932
../../Results-8-patients/Patient4/sim_17.cco 0.19264555340099157 0.039849261849306795 9.668713770884708 3547.7347405541545 0.019924630924653398 1.1836801637581158
../../Results-8-patients/Patient4/sim_18.cco 0.1864859569776483 0.037654050972049984 9.905226777117498 3272.2527887089295 0.018827025486024992 1.1826707653484883
../../Results-8-patients/Patient4/sim_19.cco 0.19434894997853178 0.04015818480204043 9.679170058934385 3571.3755165513567 0.020079092401020213 1.1806618405974159
../../Results-8-patients/Patient4/sim_1.cco 0.20061884974193692 0.044192743745631216 9.079266537360882 4189.862429983657 0.022096371872815608 1.1816528983573544
../../Results-8-patients/Patient4/sim_20.cco 0.2034906750221125 0.04595041764303053 8.856967377443484 4465.84845277145 0.02297520882151527 1.180793631051925
../../Results-8-patients/Patient4/sim_21.cco 0.19845267635797162 0.04219311069493359 9.406875818795752 3860.9635130195916 0.021096555347466798 1.1823957732276715
../../Results-8-patients/Patient4/sim_22.cco 0.19273287319153967 0.04006418209569233 9.621205930584175 3584.481424712711 0.020032091047846166 1.1826517796854468
../../Results-8-patients/Patient4/sim_23.cco 0.19647082876683092 0.04193128976694295 9.371084450720671 3851.6599056821833 0.020965644883471475 1.1820062477128255
../../Results-8-patients/Patient4/sim_24.cco 0.19221284760948773 0.040024540287953235 9.604749797330754 3587.070065556315 0.020012270143976617 1.182006550417196
../../Results-8-patients/Patient4/sim_25.cco 0.19343028707163254 0.04029130592721268 9.601589356327617 3612.1666565159385 0.02014565296360634 1.1808177995949962
../../Results-8-patients/Patient4/sim_26.cco 0.1982444783766732 0.04243785061431923 9.342814280503747 3909.9862232532537 0.021218925307159617 1.1794166192885944
../../Results-8-patients/Patient4/sim_27.cco 0.1923864304457182 0.040277684313576124 9.553003541510545 3629.310442477387 0.020138842156788062 1.1828715755273322
../../Results-8-patients/Patient4/sim_28.cco 0.2064221125030216 0.048272546883905275 8.552360537324187 4858.629418642973 0.02413627344195264 1.1796043407388979
../../Results-8-patients/Patient4/sim_29.cco 0.18468315322418993 0.03571486327877894 10.342089330294314 2972.625990199331 0.01785743163938947 1.1822118742493595
../../Results-8-patients/Patient4/sim_2.cco 0.18224530707945857 0.035345903922871943 10.312103347371444 2950.471331458934 0.017672951961435972 1.1814053464077912
../../Results-8-patients/Patient4/sim_30.cco 0.20262050453693958 0.04441210182851019 9.124562729290513 4189.756940351475 0.022206050914255097 1.1830118087759427
../../Results-8-patients/Patient4/sim_31.cco 0.20745503521174372 0.04804800009788171 8.635324458421726 4789.566626089655 0.024024000048940855 1.182666770351369
../../Results-8-patients/Patient4/sim_32.cco 0.18850149269849137 0.03780193684658268 9.973112936700332 3262.7430895047114 0.01890096842329134 1.1822008296491977
../../Results-8-patients/Patient4/sim_33.cco 0.1892316621994527 0.037764445593040985 10.021683582418232 3243.709779593663 0.018882222796520493 1.1813766327266781
../../Results-8-patients/Patient4/sim_34.cco 0.19574117730319757 0.041954611249902754 9.331092410188942 3870.3191086314905 0.020977305624951377 1.1810027065014304
../../Results-8-patients/Patient4/sim_35.cco 0.19256613440907608 0.04020978962037428 9.578072217095258 3613.7096627030955 0.02010489481018714 1.1832676117661662
../../Results-8-patients/Patient4/sim_36.cco 0.20121986711314768 0.04406931714514886 9.131971183052375 4154.0464854616 0.022034658572574434 1.1815941279047963
../../Results-8-patients/Patient4/sim_37.cco 0.18552632702398333 0.037575395642889226 9.874883489568386 3275.4512892418757 0.018787697821444613 1.1839287782356571
../../Results-8-patients/Patient4/sim_38.cco 0.18746279799999915 0.03787310919281939 9.89951984378095 3293.1870035107377 0.018936554596409697 1.1814566251898893
../../Results-8-patients/Patient4/sim_39.cco 0.19195778884689468 0.039810649185060276 9.643539745085624 3553.549326508988 0.019905324592530138 1.1818723762968384
../../Results-8-patients/Patient4/sim_3.cco 0.18292735502929125 0.03536600089386825 10.344814251305815 2942.814043751652 0.01768300044693413 1.1798840549081242
../../Results-8-patients/Patient4/sim_40.cco 0.21185626670521804 0.05001619959766321 8.471505968442917 5082.175189156105 0.025008099798831604 1.1815099684795247
